text,label
"Hey, that sounds like one of the best reasons to quit drinking I have heard in a while .",0
Just like this thread should be stickied .,0
Maybe this was mentioned in an earlier post but what about `` online '' home schooling ?,0
"Yeah, it surprised me .",0
I have n't been able to finish watching even one of these videos .,0
"I do have a few copies of several of the languages around the house , if anyone is interested PM me for details .",0
But you are most welcome anyway Ugric _ Warspirit .,0
What would people say ?,0
They neglect to mention that Jared also ran about 30 miles a day ...,0
I'm not sure if you all have heard of this before or not but the other day my friend told me that he heard soon the government will require us to have an ID chip put under our skin on our hand .,0
I looked them up on the internet and could onyl find Hatewatch and anti sites .,0
I dont drive a Ford but I got a s-10 with a 6 inch lift on it 34 inch mickie thompson swampers rollbar and the kc lights on the rollbar .,0
Wonder what happened ?,0
"My boyfriend needs to watch this video ... I 've gotten fed up before and told him to turn the damn thing off and put on some music , look at things on the internet , or go somewhere out of the house .",0
Angry Aryans is probably my fav band .,0
If thinking was easy everyone would be doing it .,0
"Hey, hey now let 's not bury this so fast .",0
I guess how it works is you just pay the six weeks up front and the classes run so many times a week for that time period,0
"I dont mean with kids THAT young , you are doing the right thing with them.But an extreme approach works with teenagers",0
"Exactly man , that is so right .",0
I am giving the whole bag to the kids across the street ....,0
The ammo is more expensive .,0
Try buying some of the `` Carolus Rex '' compilations .,0
It's a great book but I doubt you can find it in English on the Inet .,0
"Please, put a link to follow the results as long as the count of votes begin !",0
I cant say I have ever saw a C in A on any products I have looked at .,0
"I do not watch TV , and neither does my husband .",0
Thank you for the info. i will deffinetly look into them .,0
"Complete nonsense with your own plain as day motive lurking around in the background as usual . The article shows people are acting , action I support .",0
It's from mid day Saturday untill the sunday morning but on the Sunday morning if enough want to stay on for the day we 'll see about putting on some ballads & holding a few extra events through the day .,0
"Hi: I want to share these wonderful videos , very beautiful teachers and great new methods for everybody can easily learn .",0
Get armor for your dog !,0
It 's good that i have good friends here .,0
I see they have one for $ 116 .,0
I see it as a martial art yes but more as a system of life that includes martial arts and various forms of military skills,0
You could also open up the school via the internet just like the other schools have done in my area they have kids go to a class and learn via a feed from the teacher who could be hundreds or thousands of miles away .,0
Strange that you cant visit it anymore .,0
I will endeavour at some point to go back through to where I left off & greet each of our new members by way of a personal message .,0
Those of you listening to the new edition of the My Awakening Audio Book -- How do you like it so far ?,0
how are u im looking to make new friends so i ask u would u like to talk to me some time im a guy frome ny just trying to make some new friends if u would like to talk to me u can email me at killergods2001@yahoo.com thanks for your time hope to hear from u,0
"Call the teacher and complain , or pull your child out of his class .",0
You have got it all wrong .,0
I consider it one of the greatest honors that I got to see the ultrasound .,0
"God Bless you , Mr. Trump",0
Never mind post .,0
I welcome you to SF and hope you make many friends here .,0
There a joke BNP FOR ME,0
I went through that experience moving within the same county .,0
Thank you .,0
And you get credit for that ?,0
Now there 's a medical advancement to think about .,0
I usually turn off my lights and refuse to answer my door after 7 : 30 .,0
Thanks to all the people that have come out to meet up recently it has been a real pleasure to meet everyone .,0
What time is the game ?,0
I have n't been to a gun show in years .,0
"Well, you should .",0
"I 've seen University of Cape Town 's website and checked how many white students they have , about 40 % .",0
Maybe H & K was impressed by his rap video ?,0
I came back because it looked like things had improved .,0
"My Norwegian uncle has been visiting , and he has shared with us some things about Christmas celebrated in Norway ...",0
We just do n't like what we see .,0
I was there and I must say it 's great museum .,0
"Hi, So glad to hear from someone so close .",0
Please keep that in mind .,0
"If you would like to chat , please PM me. xox and 88 Gretchen",0
`` Parkelj '' is the companion to the Christian St. Nicholaus ( Miklavž ) each year : And here we celebrate Jarilo every year under the name `` Zeleni Jurij '' :,0
It does n't really mean anything .,0
It's sad when the stupid petitions get filled in 2-3 weeks like that one to build the death star .,0
"BTW , Winchester slugs blew a 1 inch hole in and out .",0
And anyone who reads it is asked to bump it into view ( by simply commenting ) for the many others who need know .,0
"It actively teaches kids to be PC , but it is still useful .",0
Let 's hear it again this morning .,0
Opening it again for a week ...,0
Those who are not in agreement with anything that they see here are invited to say so - and provide us with the alternative .,0
Point out Bible verses that support our position .,0
My son ever comes home with something like that and you can bet I 'll have something to say about it .,0
I suppose it is okay for everyone else to call me anything they want .,0
"The cover art for this textbook made me laugh HARD , when I first saw it .",0
"Just to point out : how do you know that your sources do n't have a chip-on-their-shoulder , and an agenda ?",0
I suspect they took them because a few of the guys behind were talking about how they had 7k rounds of.22 stocked .,0
"Defeats the bloody object of having an ignore facility if one reads the thread , doh , Pray all you want my God wont count ' em",0
It is good to hear your story .,0
Nice to see you on this board Mo. I posted a thread on this a week or so ago and here it is .,0
Also another film Wheels of Terror has what appears to be post war tanks in its battle scenes .,0
It gets back to the question of how we present ourselves in some acceptable fashion while at the same time not changing who we are .,0
"It 's pretty old , but I have n't seen it in this thread .",0
I 'm glad we were able to get back to NS in the NS thread .,0
I 've always wanted a log cabin though .,0
Assuming it 's not a public phone number I 'd put adverts in phone boxes saying he takes it up the bum for a tenner .,0
Nancy Grace has had no other news but this for weeks .,0
Not to mention the fact that I had never heard of it anywhere before .,0
Take back what you said or I will report you .,0
"We have plenty of articles , photos , music & we 're going to start uploading videos soon .",0
There have been more people coming on this board that live in the central Wisconsin area since I have started coming on here .,0
Is this the Obama Civilian Defense Force under a different name ?,0
You cant protest there for this ?,0
I have to say as a person who loves learning this site has me continually looking up and researching parts of history I have never really thought about before .,0
I recently bought a book from here and it was very fast shipping and great quality .,0
I am in the same boat as you to an extent .,0
"I've always like this topic and found that if not in a classroom I could enjoy a teacher talking on the topic from a video camera session with maybe someone doing Powerpoint edits , hint , hint .",0
Your courage and honestly are apprecated .,0
Don't force me to eat with the hired help . [ Do n't force me to eat with the hired help - Page 4 - Cruise Critic Message Boards,0
"right on !! i want a lil ' rotweiler , when i het one his/her name will be schatzi !! aww cause it will be my sweetie !!! - val ! ( i love that smiley ! )",0
Thanks for the share .,0
Or maybe there is and I just do n't know about it .,0
You may want to consider the Harrison Arkansas area as well .,0
I heard their was 5000 people at it .,0
Just trying to make people understand that you dont HAVE to shave your head to be a skin .,0
When anyone is ready we are now taking reservations on lots as we speak first come first served contact me for more info .,0
Well we must send money so you can arm yourselves .,0
He sort of looks like an English football player or is that a French football player ?,0
The school did not cause my much trouble because it was elementary school .,0
He is a hero of mine .,0
"Yes, this painting is in the Art Institute of Chicago .",0
The only way you be able to do a photo like that today is to hire actors .,0
I have bookmarked the site and will check up on it often .,0
"On Thursday , a Long Beach jury once again found that Jackson , now 52 , should be put to death .",0
"At that distance , this narrowband composite image would be about 300 light-years across .",0
"Maybe you can bring BBQ , I mean Critter sauce ...",0
I noticed that that that was your first post .,0
Go to this thread and discover music you never even heard of before : We have our own Media now !,0
i will try to post accurate pictures of those people who have familiar faces among our nation and stop posting a female and male photo models .,0
Tiger woods was her example and a few others .,0
"I felt the same way when I first made an account ... a few days ago I 'm quickly realizing I DO belong here , it 's just a matter of getting to know people .",0
Well I heard that the airport is in the process of implementing their new security procedures and subsequently did n't have an x-ray device or metal detector ...,0
I sent out a few more emails the other day and then last night handed out about 25 or so leaflets made up of David Duke 's talk on this and the Duke Lacrosse case that the St. Louis Volksfront donated me .,0
I say it is better to be very strict with your kid and homeshcool if possible than not to and hope for the best .,0
Check out my sig. for more ideas .,0
"Alright, I 'll send my pic out only for request in a pm .",0
It 's a pleasure to make your acquaintance Madam .,0
"Hey j.p. i called the number you left me in my mail a couple of weeks ago but they said they never heard of ya , i e-mailed you back and havent heard back , shoot me yopur #again .",0
You say Bloeslaw Chrobry ; in Croatian we would say Boleslav Hrabri .,0
I visited it half a dozen times abt a year ago .,0
I shall live by these 10 rules for the rest of my life as if they where the word of god .,0
"Cool, finally got it working just in time to hear someone call in and let the host know that thanks to Stormfront , the show is being listened to all over the world .",0
Thats pretty similar for me .,0
Good luck to you and your knight,0
Looking for a white girl in Virginia ( of all places ) around 21-25 .,0
I wrote almost the same thing a week or so ago .,0
"After the party and kid 's games , there were two dozen little `` houses '' set up in the parking lot for trunk-or-treat candy for the kids .",0
Though I can see it happening someday soon by the state of the rest of the UK .,0
"They actually have ads warning people about getting mugged etc , but there is no hint of responsibility in them .",0
That is great .,0
"i want to meet a single girl in alberta that has the same ideas as me , and wants to meet a 26 y old guy.if your out there let me know .",0
"I put my hand up and said `` Respectfully , my 9 year old nephew using primary school mathematics and tell you this is totally impossible '' .",0
"I'm actually not sure what the message is on this one , but if you or anyone else can explain it I 'd sure appreciate it .",0
Get it right .,0
I would like to say that I really had a great time last night and that I felt it was a very well organized night with a great message .,0
"I suggest you go away and get an education , New Grange , built in 3200bc is the oldest building in Europe .",0
I agree with your definition of homeland however .,0
It was great I got to tell my funny jokes and get a reaction .,0
My Grandfather traced our family tree back quite far .,0
"just joined the best membership in the world and need someone to show the ropes on this site , also looking for az girls in phoenix area .",0
im with you here I see it day in day out like everyone else its easy to sit back and watch but together we are strong and its good to be with like minded people,0
That stat has been sourced on here many many times before ( see post above -- sourced yet again . . . ) .,0
"hi there , well thank you very much for your reply. it means alot that someone took the time to. i really envy your job. i want it lol. so were abouts are you from ?",0
"Welcome back , I hope you make s/f a habit .",0
Hagen is also member of a fraternity called `` Israels friends '' and was on television celebrating the national day of Pakistan some time ago .,0
"While it is hard to compete with the success of the white nationalist front under supreme chairman Goudreau , There are groups and a community here that is working to build up a local movement based on positive activism and friendly gatherings .",0
I usually know when friends or relatives are distressed through illness or accident/incident.I then phone them and find out what has happened .,0
Arizona Daily Star should get it 's information from groups other than an organization that makes it 's money off creating the finest spin and hype imaginable .,0
I wish more mods saw it the way you did so that my friend Lycurgus might one day find himself unmoderated .,0
I'm not trying to insult you or anything .,0
Before I became a Christian when I was a big fan of heavy metal I liked Old lead singer of Gathering Old female singer of Tristania ( my favorite ) 80 's pop was all pretty good too Cyndi Lauper Sanda Kim Wilde,0
Go to my SF thread here for a link to a PDF copy of the book at ...,0
"I need to get this done too , but my luck I 'll find out my great-grandfather was an IDF General .",0
I cant believe you 've lasted this long on this forum,0
My nose has been broken a few times haha .,0
Got rid of a semi custom 1911 because every time it rained or work or i sweated i had to clean it or in a few days rust would show up .,0
Thank you so much for enlightening us mystery guest !,0
MUCH NICER down here. e mail me sometime,0
It's a start .,0
I am sorry to hear that about losing your job well after reading all of these i went out walking cuz i was pumped to kick some ass .. heh ...,0
I have long loved Tchaikovsky ballets and Mussorgsky operas and now I enjoy Russian traditional music as well .,0
"Hey, she passed away a few weeks ago now ; Did you not read it in the papers or see it in the news ?",0
"http://www.azcentral.com/news/articl...glary1219.html = = = = = = = = = = = = About 10 p.m. Dec. 9 , police were called to Ed 's Fish and Chips , 306 N. Central Ave. , for a reported armed robbery , police said .",0
Can you cite a source for that ?,0
That is why I asked for I figured you would be eithre very wee or very not so wee .,0
"Eventually , the city would take it back and I 'd be out ten bucks. more entertainment .",0
Mr A was correct again .,0
Was this the first time these guys have been caught in Ireland or has there been more situations like this ?,0
You 'll never build it .,0
I cant believe i actually wasted several minutes of my life reading that page .,0
Why not just band with one or two of your close friends ?,0
I would think most girls would like to dress and look nice for their man anyways .,0
I 'd love to speak with you .,0
I assume we have the concept that those who are themselves not in a PLE might be willing to invest in one .,0
My children like whites I have no problem with this question But how we can spread your articles out of ours sites because we already know,0
"Yes, these figures sound correct and are in line with the impression I got there .",0
"HPD immediately responded with a few officers , but were confused as to what they should do about this .",0
"Thankfully, the C.W. Camp-Out will go ahead this year .",0
im back on the other side of the pond now and i was actualy in the 17th district but thanks the heads up,0
The are quite frankly nothing now .,0
I've actually discussed this idea with others here on SF However it would have to be in a PLE sort of situation to have the number of students and teachers required .,0
This is a horrible idea .,0
I plan on posting the above quote after every post until this really funny joke thread is done with .,0
Thank you to all who posted them .,0
"Peter was drafted to the army , as he said .",0
It 's summer and I have a lot of time on my hands with a work break .,0
"If I go to the east ill definitely go to budapest , feel free to pm me if you want to meet up .",0
"I've replied to a few posts by guys in the past and got no reply back , so some of us ladies ARE actually trying",0
"It was written for schoolchildren about 100 years ago , but I like it .",0
too bloody right mate hey dont get me wrong i use short cuts all the time but sometimes it jus goes 2 far,0
I would like to help out on this project .,0
But a new PLE friend in Sao Paulo introduced himself by e-mail this morning .,0
:attack hi im new at this so if u want to talk to me let me know i would like to get to know u if u dont mind my name is bill,0
We have lucked out for a change .,0
When he gets out he 'll have more support than ever .,0
ah it is good to here from the father land if you see me on message me I love to talk with someone for Germany,0
I already have most of the above .,0
Seems like our message is getting to the right people .,0
I hope we 're above that sort of thing .,0
It's been brought to my attention recently that I 've overlooked this one .,0
Thank you so much for the PLE link !,0
It 's safe to do that if you are experienced I think .,0
"Years ago I worked at a highrise building downtown , and the local bar association was one of the tenants there giving free legal advice .",0
Definitely going to stock up on certain melee weapons for the future .,0
Daniel Wretström march And their website : http://www.salemfonden.info/ ( currently seems to be down but usually works just fine ),0
Will post back here when I have it .,0
"I saw your girls on VH1 , too .",0
I played D2 for years as a way to pass the time but I got bored waiting on v1.10 to be released and stopped playing .,0
I dont know whether to welcome you or laugh at you .,0
No more about this in this thread please .,0
It is the spiritual awakening as I says stupid !,0
"Crews search for missing in Hungry Horse | KAJ18.com | Kalispell , Montana",0
The U.S. Marshals Service said Barion A. Blake was killed about 12 : 30 p.m. at The Colonnade at Regency apartments in the 900 block of Monument Road .,0
In Limerick I see them in town wearing blue jackets and trying to get people to give them money `` for a good cause '' .,0
I can not get a stafford loan because of the stupid school i go to refuses to do student loans so they turned me down .,0
I have a couple and get out on the 14th .,0
"( And to all you hudeksem , you know I 'm pulling your dicks ... )",0
Jeremy Moore was shot and killed at an Oklahoma City apartment complex while delivery a pizza back in November 2008 .,0
"You use your handgun , to fight back to your shotgun !",0
Go check out my band in the review section of this oh so bad ass website .,0
I love her voice !,0
Then keep changing the name of the file as new movies come out .,0
Or so this short film would have you believe !,0
there's no need for me to say anything ... all is said in the image of thaat old white guy in the end of one of the first videos .,0
"If a person can find a way to create their own business , they could easily pull it off .",0
Now it is also the largest American owned brewery .,0
"This wont last , so jump on it .",0
"DRM Radio will be broadcasting it 's second show , live this coming Thursday the 23rd Dec , 8pm to 10pm on http://drmradio.ubroadcast.com/ Listeners to the show are welcome to send us material they would like to have read on-air during any of our live broadcasts .",0
I have no idea of how many might be here .,0
"Long day , but very beautiful of course .",0
"man i was in jail in waukesha a few years back and i heard that there arent any skins out there any more , hows the scene out there ? has it picked up in the last few years or was the guy i talked to full of it ?",0
How is it possible for someone to construe my post in this way ?,0
It used to be the churches in your own community would take care of people facing hard times ...,0
"At the moment , the dance classes in my small town have all stopped .",0
"sounds like your trying to give her your life story when you first meet , that will come in time , just have fun man",0
I do n't even like buying cartons of juice !,0
Full MSRP is $ 1108 for the night sights model .,0
Guess what I got for new years .,0
I would think that European nationalist organizations would be easier to create than American nationalist organizations .,0
"I live just north of the area you 're talking about , in Manistee County .",0
"Three of the four suspects in the death of a 12-year-old Moore County girl were repeat offenders , free on probation .",0
"Come on guys , help her show her kids the right way .",0
So I 'll use the same one for the most part .,0
"In her free time , Karina Sørensen goes hunting with her father , adores exercising ( strength-training ) and also enjoys spending time with her close friends .",0
Steve Reed Reporter Three of the suspects charged with the murder of a 12-year old Moore County girl were given suspended sentences for other crimes and were free on probation at the time of her slaying .,0
Most weeks I see him 2 whole days and 1 or 2 nights per week I drive over and take him out to do something,0
-- Palatka police said a woman is recovering after two men brutally attacked her inside her home early Wednesday morning .,0
Facebook account helps me fo example if im not present in school .,0
Does anyone know where I can chat ?,0
I just took that test .,0
Everything is machined to well today mlst stuff is plug and play .,0
"Later after thousands of rounds of experience , move up to a larger rifle and pistol .",0
"Melinda Allen 's mother discovered the bodies of her daughter and grandson at the family 's home at 2103 Maple Ave Police : Mother , Son Stabbed , Cut To Death - News Story - WTOV Steubenville video UPDATE : W. V. murder suspect dead in Susq .",0
..now is a good time to get it .,0
The girl is indeed amazing .,0
"Hey, I 've heard of alot of those groups , cept the Hammerskins .",0
I think this member meant this for stress relief .,0
hey i just moved here and dont know anyone yet ... so if anyone lives around here id like meet ya and hang out or something .,0
Well I do n't have very specific life plans like aclemfaalthat replied BUT I do have goals ! 1 .,0
The owner is white as are the staff for the most part .,0
There 's no better source for learning about the end times than God 's own words .,0
Ive got nothing against it but i prefer one .,0
"Ive seen that crap too , and thought WTF ?",0
This truth applies to other subjects we discuss on this board .,0
"I've seen that documentary for some time ago , and I suppose that it has been broadcasted in other nordic countries , too .",0
"Again , I appreciate the contributions to this thread , but videos like this have no value here .",0
I know the Knights Party goes along the line of White separatist and Black separatist and in a peaceful manner .,0
I will say I love God as much as I like .,0
I only hope my kids will follow the same path when they come of age .,0
It seems to me like you along with this post belong on the General Rants forum .,0
"I've met a few people who I talk to outside of SF , and I consider them to be pretty good friends .",0
It was alot busier Saturday and Sunday .,0
Let 's use this one for videos and posting everywhere .,0
Hoping to meet some NS girls if any single ones even exist lol .,0
The site was down for 2 days but is now online again .,0
I actually saw it .,0
"It is cool enough that you 're happy about your Nationality , it is not that this talk is about , so relax , comrade !!",0
"Here 's some good anime : `` Cowboy Bebop '' ( real title is `` Heaven 's Gate '' ) [ generally ok for kids ] `` Akira '' [ a little disturbing for youngsters ] `` Princess Mononoke '' [ kid ok ] `` Spirited Away '' [ kid ok ] `` Robotech '' [ kid ok ] `` Golgo 13 '' [ violent ] `` Ninja Scrolls '' [ violent , sexual situations ] `` Vampire Hunter D '' [ violent ] `` Animatrix '' [ violent - mature kids only ] Check out `` adult swim '' on Comedy Central late at night .",0
My buddy 's boat .,0
You 're nothing but a clown--just like Tricycle Sam .,0
The only references that I 've found that appear to contain the information you seek seem to require some form of payment .,0
I think there might be one or two groups if they are still active I have no idea Maybe check the Daily Stormer Book Clubs ?,0
This is the main logo when you sign on to their website,0
We will proof read it and send along suggestions .,0
Never seen them on anyone else but my mother .,0
I've just been reading through quite a few of them and I 'm pleased to say there seems to be quite a degree of support .,0
"Keep em on the phone long enough , disagree a little .",0
What would you have done instead ?,0
I could almost see myself in that video ...,0
If he comes we should support him .,0
We plan on holding a family camping/fun weekend in the summer once the weather has ( I hope ! ) improved .,0
"I will have to reply to many other users here who have written some incorrect posts about all this , but I do n't have time right now .",0
Please do not hurt those fine masons first they have to hand over the maps on the locations of the cupped oil wells .,0
"ha, I just made this. but my point is , I suggest something with an American theme to it to make it our own .",0
Is the time now ?,0
Give and take for the good of all .,0
"The Legacy of Dr. William Pierce I know Hadding and Will Williams and others are working hard on this project to bring articles written by Dr. Pierce from the printed page to being put online , for all to read .",0
I know what you mean .,0
I have an awesome tattooist in the burbs of Chicago ...,0
Sounds like her instincts are good and she 's smart .,0
"They 're actually teaching this , in some places ?",0
It is a tough one ..,0
A mans game where every now and again all the players get together for a nice cuddle ?,0
"I'm 6 ' 1 "" , my wife was 5 ' 4 "" , I dunno if that counts as tall vs short .",0
And then follow up by saying `` New Speak '' is not `` Our Speak ' and watch the teacher fumble with that ball .,0
"i might print out b/w copies and just leave them at places to get it out , but first I need an artist .",0
Sorry I did n't get too cut her this weekend she was sick .,0
I would like to continue to encourage new people to come out and to message me if you are interested in coming out to our social gatherings and meets. it is always nice to see things growing,0
Thanks both of you for that .,0
When I was in grammar school I would go to the library every few days and get a new Hardy Boys book .,0
damn! at least that sounds more plausable than a stupid sea. maybe look on ebay ??? are u sure there is none left ???,0
There is a copy of the report somewhere in the content of this thread but I ca n't pinpoint exactly where it is .,0
"the think different video is excellent. when i watch videos like this i get a warm nostalgic feeling inside , must be similar to my mum when she watches gone with the wind or doctor zhivago",0
It was asked for so here it is .,0
Please tell me you are n't advocating fraud .,0
well if i have my way there will be another cook out / camp out one of the frist two weeks of aug in very nothern IL,0
"Where can I find NS speeches and music , also historical , in mp3 format for free download on the net .",0
He is indeed a brave man and champion of our cause .,0
I think I read a comment like that on a video on YouTube and it made me chuckle .,0
"I think i heard your name on the stromfront radio , im honored .",0
"I've did a google search on this person and found no information on her being part American Indian , OP show me a few references please .",0
I THANK ALL OF YOU VERY MUCH,0
I guess I just do n't have any taste .,0
I would like to talk to you .,0
I love my beer ! maybe you were drinking liquor I always get crazy on that so I gave it up and now everything is fine .,0
Anyone ever put one on an MP5 ?,0
Music and the right art to go with it is perfect in my opinion .,0
"If you ever want to just talk to a White activist that is n't a skin , just PM me or AOL : NeoBioCP3 Regards , Kyle",0
That's one of the best statements I 've read on this site .,0
I was hoping someone would find it useful .,0
The site from which the above transcript is offers all major Hitler speeches and directives for historical reference and has been endorsed earlier .,0
im going to be moving from southern california soon to washington and i was wondetring how many people here are in the seattle tacoma area thanks steven,0
I have a suggestion for distribution of your collection .,0
"I havent even paid for not one single ppv , so its not like Im stopping my support , lol By the way , to the guy that said Demian Maia is white ... yes , hes white , just like Erick Silva .",0
"If not , then try to educate both you and your children at home .",0
And the following video is from valued friends of the PLE movement .,0
Look who her partner was : Steve Hamilton,0
Or are the CIA and FSB on the same team ?,0
I can not call the government by an appropriate name .,0
What is you teaching schedule like ?,0
Gambit denied .,0
The folk im talking about have been shoulder to shoulder with me for a long time and i will continue to show loyalty and respect to them as they have more than earned it 828,0
Merry Christmas and Happy Yule !,0
I go to van city at least once a year .,0
Why do you feel a need to talk about this publicly ?,0
"I certainly agree we need to up our game , and do so quickly .",0
Your medical factors come in to play .,0
"Growing up with our many children , the other kids of the town will follow their lead .",0
You acted like yourself .,0
"And for those who would like to participate in a thread that 's a spin off of this one , here 's the link : https : //www.stormfront.org/forum/t204965/",0
Thanks though .,0
Get your hands on both and get the one that `` fits '' .,0
"I was doing a Computer Science degree , but really disliked it so I 've left .",0
Thank you for your input .,0
Do you know how long it takes to get the membership card and whatnot ?,0
Let me see if I can find them for you .,0
"I was away for the weekend that is why I did get around to posting my blood group ( I do n't see why I should bother anyway ) BTW , I am in blood group `` O ''",0
It was until Kveldulf saw fit to open it up again with his unnecessary comments .,0
I have dark brown hair and brown eyes and I 'm as pale as the moon .,0
I would like to say a very big welcome to all our new members I have not been around of late but hopefully I will be back here on a more regular basis .,0
"Graveland was my favourite band until Prawo Stali , then there was too much of same material released one after another , but on myspace he has new material , new sound , I ca n't wait for this .",0
"want someone who will be a friend and a girlfriend and that will like me for me and not walk all over me . i like the outdoors , camping , hiking , movies. my fav. color is white and like country music and i also like tattoos .",0
I will so so once I get to my camp .,0
I do n't go line dancing but I listen to country and want to live on a ranch or farm,0
Thanks for the good stuff on here to show my kids .,0
Thanks!,0
Flip up sights to co-witness with an optic .,0
Be sure to make note of the new address to buy things from The Knights !,0
Send me a message if you plan to come out and we will make arrangements to meet up,0
"Oh wait , that never happened ...",0
"I must say , the younger guy sure keeps this gal young and fit .",0
just wanted to give this a bump up. we have had a few good people coming to our weekly get together and would like to encourage anyone else interested in meeting and networking with us here in Calgary to feel free to pm me .,0
It went through the history of all Dracula movies and the real life Dracula !,0
If so could I get a link ?,0
"The highes gothic altar ever built This altar is placed in church of st. Jakub , in town Levoča .",0
You need a class 3 dealer license to own a machine gun .,0
"I assume you went to the High Caliber gun show in Houston , I usually go when they are in Conroe and I know the feeling the last two or three times I did n't get much or see anything that really caught my eye .",0
"I'm not looking for a date , but I wanted to reply to get your thread to the top of the pile so that other people will look at your site .",0
You can always pick up some 6-8 `` diameter pvc/poly pipe and cap the ends .,0
Thank You I have others posted through out this thread But here 's a few more From the Going to the Sun Road .,0
I sure hope you 're right .,0
You can send it to us at drmradio@ymail.com.,0
May I share with the good people on this board a delightful and enriching video I found on YouTube of the town in which I grew up .,0
I remember when that happened ..... could n't have happened to a nicer guy .,0
"Eldritch and myself went early to the harbour , but all the boats were cancelled on account of rough weather .",0
Loved ones stood together at Chemung County Court to watch 35 year old Arteamus Wells appear before Judge James Hayden .,0
"http://bmxsociety.com/uploads/monthl...9887_thumb.jpghttp://bmxsociety.com/uploads/monthly_05_2010/post-2192-127351673801_thumb.jpg Another photo , showing the nice rims , billet axle spacers , and USA made Paul rear derailer !",0
I can give you her Skype and she will answer all your questions .,0
hi i would love to chat with u ... pm me when u are online ok ?? i am a strong aryan woman,0
I would have jumped at the chance to get a gun for my birthday .,0
Give them their interview but be careful not to say anything stupid.Tape the interview for legal reasons put it up on the net.Let the truth prevail .,0
Home-school your children fast .,0
Just saw this one in Palm Springs ....,0
You know my track record from the pms I have sent ya .,0
I'm not a skin ... although my head has been shaved a few times !,0
A pile of burned offerings .,0
"Hubble View of Eris and Dysnomia This is an image of the dwarf planet Eris ( center ) and its satellite Dysnomia ( at 9 o' clock position ) taken with NASA 's Hubble Space Telescope on Aug. 30 , 2006 .",0
She became a suspect when two people contacted the Department of Revenue claiming an agency employee requested credit card information when they called to make payments on their accounts .,0
My son and I have followed it since it started .,0
I went on the EDL page last night and I saw the funnies thing .,0
I had an Ohhhh lightbulb moment .,0
Well if you like to travel mine advice is if they are n't anyone with same beliefs then look in other places and broaden you experiences in other places,0
I 'm going to go with my old man .,0
Alaska looks like a pretty good place to live - but then anywhere with lots of snow always looks good to me,0
"PLEASE , if you are interested in this position , make the poster provide you with more info before revealing anything about yourself .",0
In an unassuming family house on a dead end in Verl an internationally known musician a recording studio right has for years operated .,0
Then get one to submit an intro video to the show amd see where it goes .,0
Get back to me if u have plans to be anywhere within the next few weeks .,0
You can have it completely for free !,0
A good window or floor fan does the job of white noise much better than a TV .,0
I appreciate it .,0
Who are you ? and how did you get your hands on it ? pm me or send a email please,0
"Most of these pictures i have never seen before , great to see new pictures of that time .",0
Is there evidence to support/oppose this ?,0
I was sick for a week and lost 400 bucks in pay because I had to take the time off work !,0
I'm waiting on a new computer so i will scan some in next week when photoshop is reisntalled ...,0
`` Why did n't you order a beer ? '' they all ask .,0
Free Edgar Steele has announced the start of an official fundraising campaign with full support of Cyndi Steele : Fundraising Campaign | Free Edgar Steele,0
You should see what my grandma 's hair looked like 50 years ago ...,0
I honestly hope that we dont directly involve ourselves anymore .,0
I just shake my head every time this thread comes to the front page .,0
You can grow fruit there .,0
"So far as I have seen , it has n't .",0
I 'm starting mine tomorrow and I 'm a little nervous .,0
Is this normally what it should be ?,0
I'm trying to get a White Nationalist group together in Connecticut .,0
Anyone want to send us photos of activism ?,0
Did the message vanish ?,0
Stocking up on canned goods is still a top priority .,0
Check out the Knights of the Ku Klux Klan www.kukluxklan.org they also have a internet news program usually updated weekly and can be seen with Real Player www.thomasrobb.com : ),0
"Agreed, to an extent .",0
We can ge ttogather sometime if ya want or just talk for a while .,0
I wonder if she has stock in any of the popular manufacturers .,0
"O and Happy Birthday from Michigan , US to everyone on this page , heh heh .",0
got myself a pair of burgundy 8 hole grindres on a low sole they kick as as far as I am concernd thats all I need,0
"I've tried to meet for coffee with a few people but everybody is really spread out , it 's tough to find the time to go out and meet like minded people .",0
Our town has made the heavily-chaperoned Main-Street party the Halloween tradition .,0
I 'd think there are more appropriate sites for international dating and such .,0
sure I will take note but I will continue to point out how you refuse to disclose any info that may give away your position on topics relating to WN .,0
I hope you all stick around on SF and become involved/stay involved with nationalist politics .,0
"At 2 : 30 , I was ready TO GO !",0
There are quite a few books on Alexander - no need to torture the brain cells trying to decipher someone 's really bad writing .,0
Have you heard of Ajattara Barth ?,0
"I am a new member from Bronx , New York looking for new friends to talk to .",0
"This was on another thread , so placing duplicate in book thread , re removing Orwell and future possibility of book vanishment/censorships : http://www.pcworld.com/article/16865...ownership.html",0
There is lots of cheap / good surplus stuff out there .,0
"At the resturant , the Pres. of Hamms orders a Hamms , the Pres. of Schlitz orders a Schlitz , the Pres. of Budweiser orders a Bud , and the Pres. of Guiness orders a cup of tea .",0
"I am 24 , like to hang out in my local bar have few ones and place music as much as i can .",0
Pay special attention to the concepts of MEAN and VARIANCE .,0
"What I find to be a joke is that someone would take it seriously and post absolute nonsense and crap about this site , without checking it out first .",0
Just take a few correspondance courses if you can you can likely make up the credits .,0
I agree that this would be amazing !,0
this video pretty much proves the local demographics .,0
Thank you !,0
