text,label
Monday afternoon .,0
Intelligent Masculine Black Fed Ex Man comes to save the day and explain how stupid the white man is .,0
"Oh, yes they will skin us alive if given the chance .",1
The islamic disease is even more dangerous than the more obvious black or yellow disease .,1
"Alex Jones is not Pro White , he is trying to take anti-White and subvert it back into `` anti-racism '' and forced racial integration .",0
I think the most sickening part of this mess is that there will be no closure but instead a dead dog being dragged around infecting people .,0
"Check out this youtube channel i found , i agree with most of what he says Diversity DESTROYS Social Cohesion in the West - YouTube",1
Hopefully they will get deportation orders and be on the next flight back to Cairo .,1
Only thing now is they have to go get their skin dyed .,0
It makes my flesh crawl when I see white girls having to be felt up as they walk down the hallways by big lipped spear chuckers. : attack,1
White kids need to interact with kneegrows and other non white kids or they 'll be lost in the real come the time they leave home ...,1
"It 's mind boggling to me , I mean they just cut it off and run off with it in their hands ?",0
"We have to encourage people to boycott all black businesses , start rumours that blacks working in shops have AIDs which is probably true .",1
These groids went haywire when they got in there and found themselves a white girl .,1
I have to wonder exactly how far the indoctrination is going these days for such a hateful and sickening reaction to a free mind .,0
"As Americans realize that they don t need a $ 5 Starbucks latte , IKEA knickknacks , Jimmy Cho shoes , Rolex watches , granite counters and stainless steel appliances , our mall-centric world will end .",0
Because Whites are discouraged from breeding .,0
Who the hell cares if its not kosher ...,1
"Actually TV can be used wisely by watching some history , discovery , tlc and other stations like that.Of course all sitcoms are wolves dressed in sheeps clothing.By that I mean jewish propaganda masqueraded as `` reality '' , lololo .",0
Vancouver ?,0
"Interesting, I will pass this information on to my professor who always talks about the poor poor Africans , walking miles to drink dirty water",0
"Vail Pass and Eisenhower Tunnel - YouTube Vail Pass ( elapsed time video , with John Denver music ) GTA video gameplay , crimmigrant driver wields heavy haul truck through Los Angeles. gta san andreas - Mcdonalds truck - YouTube",0
The only people I see the swastika attracting is the social outcast and this is repeatedly seen in each and every demonstration by groups which use it .,0
No white person should send a single penny or lift a single finger to help them .,1
I went outside and the niglet 's mom told me my daughter had hit her first .,1
Derren Brown - The Assassin Part 1 - YouTube Derren Brown - The Assassin Part 2 - YouTube Derren Brown - The Assassin Part 3 - YouTube Derren Brown - The Assassin Part 4 Final - YouTube Fun stuff .,0
i would move to surrey just outside Kingston upon Thames ok Kingston is infested but outer areas are not too bad inner London is just a joke,1
April 2011 ( down on wheels and handling test ) - YouTube Bomber-Bike Project Stage 3 ( Motorrad mit Sternmotor ) - YouTube Bomber - Bike Transmission Stage 4 ( Motorrad mit Sternmotor ) - YouTube,0
These negro sports are supported with White peoples money .,0
Were Whites to leave in large numbers leaving few Whites behind in South Africa the country would start going down hill and then maybe more Whites would begin to see what losers Negros are and how they cannot even maintain what is given to them .,1
"I will at least never willingly pay to see this propaganda , maybe just watch it for free to show the influence the jews have got in the white genocide to people .",1
"I'm insulted by how stupid the Jews think we are until I see what they see by reading the posts amongst our so-called , `` Awakened Brethren . ''",1
YouTube - Blacks Attack White Police Officers and Citizens at Iowa State Fairgrounds YouTube - Black Man gouges out DJ 's eyes after attack .,0
It just goes to show that kids have more common sense than many white adults ( sadly. ),0
`` Gott Mit Uns '',0
"If they do that , they can do what they want in the privacy of their home .",0
But evertime they took their arms out of water the burning immediately started .,0
"I always thought it was be fun to put on a minstrel show , a little entertainment showing things how they really are without black/jew/fag involvment . . if it ever gets put together i 'll be sure to tape and and pass it around for all to enjoy",1
14/88,0
Look what happens when Whites leave black Countries alone to do what they do naturally The blacks in White Countries today should be on their knees thanking Whites for trying to civilize them,1
"None dare call it White genocide Forward this around to friends and family , spread the word : None dare call it White genocide",0
This Is The Most Disturbing Muslim ' Refugee ' Video You Will Ever See - BuzzPo,3
I can only hope that today 's events will help teach the European people that they 're traveling down a very bad road ....,0
This is pretty much perversion indoctrination to kindergardeners .,0
Where can Whites go and be left alone ?,0
Rule Britannia .,0
"Nowadays, your ebony specimen chooses to sit at the back of the bus , so they can get up to all manner of mischief !",1
All i have to say is none of this crap that is happening in the world is going to change unless people on a large scale actually stand up and say no we have had enough and drag the scum in the streets and deal with them in a most violent way .,1
"www.smcm.edu Thomas Aquinas College , Santa Paula , Calif.",0
"``Confrontingthe Girl Who Shot Me In the Face '' -- Dr. Phil - YouTube The female negro is making excuses like its not her fault but we all know its TNB , I feel for that poor white woman",1
Never.,0
Scores of dead animals found on Thandi Modise 's farm | eNCA Pigs forced to eat pigs on NCOP chairâ € ™ s farm | News24 Animal Cruelty ?,0
No doubt they 'll be coming up with chocolate-colored Leprechauns and a Chinese flavored Uncle Sam 's too .,1
Therefore they had to practice slavery before all other races .,1
2508,0
Those poor kikes they cant even escape antisemetism in the country were it is punishable by death ( I am talking about palestinians ),1
Same with all of Europe after the evil yellow invasion .,1
Who TF cares ?,0
What causes Cholera in the first place ??,0
TAKE COVER SOON JAPAN NUCLEAR EXPLOSION GLOBAL DISASTER FUKUSHIMA YouTube - JAPAN NUCLEAR EXPLOSION GLOBAL DISASTER FUKUSHIMA I received this image in an email this morning .,0
Well I hate to tell that 40k will do a lot to help out the non-Whites .,0
When the new hybrid mulattos reach a critical mass they will not want to be identified as negroes anymore and will seek special status as mulattos .,3
You are not out of the wigger stage .,0
The black gene always comes out to be the dominant gene .,0
I enjoy Classical music .,0
Videos etc welcome .,0
I live in a large American city and it has gotten so bad that it is to the point where we are not just a minority .,1
"In ideological training I forbid every attack against Christ as a person , since such attacks or insults that Christ was a Jew are unworthy of us and certainly untrue historically .",0
"Damn affirmative action they got the white house , now our beer halls , their is only one safe place left ... God 's save Iceland .",1
Racist attack on tv show south africa BBC - YouTube,0
Listening now .,0
"Many alcoholics can fall into `` zapoy '' and drink up to 5-7 liters of `` palenka '' during the daylight time , only drinking water and some old bread as their `` zakus` '' , but it escapes me , how they show their extreme europeoid genotype by doing all of this .",0
"I do n't know if the person that said that ever leaves the house , but all I ever see are black guys and Mexicans everywhere .",1
- YouTube Ghetto black lady vs. liquor store - YouTube,0
( Source of quote. ),0
"There's a place for Poles , it 's called Poland .",1
German Fest !!!!!!!,0
Want a libtard to support White Nationalism ?,1
The fact is immoral and irresponsible parents will influence children to be immoral and irresponsible .,0
YEH YAY !!!,0
Only if they get their collective heads out of the punch bowl and wake up to what 's going on in the world .,0
Hell to have a teacher like this .,1
It shows foreighners in their school and says `` in this country you need skills '' yada yada ... this is directed to enlroll foreighners and racist .,0
This filth is a sectarian British song not an Irish folk song the sort of scum who wrote and admire this filth have no place on a WN forum yet alone an Irish forum,1
The anti-whites have been using education for decades to brainwash Whites against their own race .,1
"If your house door was locked , but at midnight your neighbor opened the door for some muslims to come inside and take your stuff , rape your wife and beat you nearly to death ... would you still think your neighbor was a nice guy ?",1
This is the sadest excuse for a white person I have ever heard .,0
"YouTube - Mayor of Boston sends welcome to gay/transgender youth event Kids attend prom from ' sexual hell ' You wo n't believe how children as young as 12 years old partied Family advocates are outraged by a prom held at Boston City Hall that was open to children apparently as young as 12 featuring crossdressers , homosexual heavy petting , suspected drug use and a leather-clad doorman who teaches sexual bondage classes .",0
Romanians and Italians are fighting with one another while the enemy of all Latin people and of all Aryan humanity is laughing up his sleeve .,0
I am disgusted by the amount of white hate and brown love that teachers try to pump into my 16 year olds head .,1
No doubt the bulk of her votes came from the ever growing chinese immigrant community around Belfast .,3
I used to live near a school that was 100 % Black with Black children living in all Black homes in a nearly all Black neighbourhood .,0
I wonder if many blacks or Asians have died in a similar circumstances .,0
It will be Iran war this time .,0
It is amazing what they accomplished back then without the distractions and crappy public schools .,0
The whites are who are blamed for let them in their countries .,3
YouTube - Broadcast Yourself .,2
YouTube - Fight At Chuck E. Cheese In California !,0
"I guess us whites who tan for most of the year stop being whites save for a few winter days , eh ?",0
"A Big walk away , she went back to her ex , and told me never to speak to her again because I am a embarisment to her .",0
Black people wo n't use anything white people invented/discovered .,0
perhaps if you set up the school in a white country then it will catch on and spread to multiracial parts of the world ?,0
Pathetic scum .,0
"Jim Bollich , Bataan Death March Survivor 1 of 2 - YouTube",0
Go to the Downunder section to read up on the news on how Arabs got their asses kicked and even the police were running away in fear .,0
Ha !,0
"Understood , SF Bulgaria ???",0
Rapper Kanye West caught pooping at the empire state building .,0
Every white person from Michigan knows that our Detroit negros are the worst in America .,1
Dat Da `` Rainbow Nation '' folks ..... Da rainbow being all the different colours of the trash in Da Street .,1
That is just about as disgusting an advertisement as I have ever seen before and in fact the most disgusting thing I have seen ever .,0
Japan NUCLEAR REACTOR - RADIOACTIVE STEAM ON VIDEO - 3/11/11 UPDATE 1pm CST -- NOT GOOD !,0
"These in Russia i saw was pure black as black as can be , maybe some of them was `` tourists '' and `` students '' but the ones i seen near the out door music show was wearing dirty clothes in their late 20s big gang off them , even seen a girl dating a black .",0
How is this worthy of a human rights hearing ?,0
Done!,0
My favorite part. sheds some light on how the Holocaust is taught in high schools around the world ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ ^ got to keep the bankroll going in every country in every high school on the global map They have jew inspectors going to every high school making sure the holocaust is being properly taught ( if you know what i mean ) .,0
I have made it clear on this forum many times that I have nothing against gays as such .,0
Good news is that census reports suggest whites are still the least likely to race mix .,3
In this text there is a table of how they are going to destroy our culture and implement their communist state .,0
"One !!!!! per county , ....... heartbreaking ..... absolutely heartbreaking .",0
YouTube - Multicultural Enrichment ( stop violence ! ),0
- YouTube,0
It is the Asians in White countries that bug me .,1
N,0
They make you want to go out and reach people .,0
"I could give a course on gun safety so , that they do n't end up like that monkey that shot off his penis .",0
Cool site !,0
hey i definitly know what your going through. i am a reserve officer in my town just so i can bust the * * * * * * crack dealers. i have no better enjoyment than to watch one squirm before he is sent up the river. my town is mostly * * * * * * s so you already know i am a very busy officer,0
The citizens who look to fight the people that walk the street are targeting the foot of the beast .,0
"Anybody with half a brain knows that 's it 's BS and how Negroes have n't done anything for the development of any society , let alone Europe .",1
"Thanks to the imported filth that , like our land under its current occupation .",1
I 'd like to see Iran wipe Israel off the map .,1
"Booklet updated on Dec. 9th , 2013 .",0
I wonder ???? 11,0
Classic brainwashing .,3
The muslims have ultra strict racialist private schools the world over ; why do n't whites ?,0
It ai n't right unless it 's White .,1
lol!,0
Does it surprise you that those White hating non-whites still want to live in White countries made GREAT by White people and brought low by non-whites ?,1
Probably comes out of Regina .,3
A crude drawing of a swastika on a wall with spraypaint will only make neutral people associate nazi 's with common lowlife scum .,0
Medlem af DFUìs bestyrelse .,2
"Because they are essentially child-like and until someone steps up and says something they will just carry on , again like children .",1
London is f' ked .,0
If they ban the celtic cross as a hate symbol it 'll make every graveyard in Ireland a shrine with thousands crosses in them around or country,0
"They re more like a virus than human ; they get inside a country and they taint it with their sickness and pretty soon the whole country goes to hell while the government tries to ban video games because knife crime , rapes and mindless violence has skyrocketed .",1
"now the bitch has to nerve to say `` I wasnt born in australia so i dont have to speak english properly , so shut up '' I think that 's very stupid .",0
I dont get why having 3 kids is such a burden for white people .,0
Ever noticed how they always say that about the Romans or Greek armies ... No one says ' ' oh I wonder how many non Whites were on the Goth or Gaul armies ' ' .,0
I 'm beginning to wonder with all your posts defending the greatest race-traitor and puppet-of-Jewry that Great Britain has ever produced .,1
"Egyptians are not Arabs , they are Egyptians .",0
The link in my sig lne `` Christian Identity and Identifying the jew '' explains this,1
Disgusted that Birmingham has gone from the `` workshop of the world '' ( a city of a thousand trades ) to producing scumbags like this .,1
The only hope for these pups is a good clobbering and re-education,0
"I hope one day to proudly say again that I am an American , when we take this country back .",0
Peter the Great .,0
Are they somehow less worthy because they fought for the `` wrong '' side ? 2508,0
In Africa it is traditional to have lots of children and they bring that with them to Europe .,0
In reality they do pair up the black males with the White girls in mixed schools because the girls help them with their work and it makes the school 's achievement stats less dismal .,0
More impulsive Negro stripping ...,1
"They did the same thing down here in MS. My nephew said they were doing the same as you described , acting like a bunch of wild animal 's .",0
"Yeah, seems Negroes are too stupid or too arrogant to use an existing thread , so we see a new `` we be eguptshuns an sheet '' every week or so .",1
If it was n't then it meant that those same Celts went through some serious racial degradation before Europeans really started arriving .,0
"Lets be honest here , how many black fathers stick around until the child is a teenager ?",3
They smoke skinny cigars .,0
Искористи неки сајт за хостовање слика .,2
Hopefully these video 's can wake you all up abit - [ youtube ] twHzXN3kNTs [ /youtube ] [ youtube ] DiLbAEQqrqY [ /youtube ] [ youtube ] x9QNKB34cJo [ /youtube ] [ youtube ] LZf _ Ag7SmxI [ /youtube ] Oppression and Violence ?,0
From what I know they 're almost exclusively Nigerian asylum seekers .,0
Africans in Ireland should be treated like paedophiles .,1
Last Friday an associate here handed out 100 NV leaflets at a rodeo depicting a graphic summation of non-white ( mestizo ) immigration .,1
It has become unbearable and is seriously changing me as a person watching my country be decimated .,1
Beware of the falling house prices that Negroes bring with them ( another reason why you 'll never find them living near politicans ) .,1
The Church of Ireland Archbishop of Dublin has called for an amnesty for immigrants who have been in Ireland for five years or more without their status being resolved .,0
I'm reporting here that I have n't seen or heard anything on talk radio or TV that even hints at Jewish supremacist ethnic cleansing of Whites from USA or Europe .,0
Rusya is typical Hutsul 's girl .,0
For analogy : you put feces in your soup you put water in your cars gasoline tank you feed your livestock poison You water your plants with salty water Giving your kids FAS You do n't need to punish these people .,0
- Boleslav The brave .,0
"That describes the mooleys very well , the signature haymaker .",0
"Yep I totally agree , the minute the Jew press see 's the Klan outfits , that 's all they will talk about , and justify the white murders .",0
That ape tried to gang up a lone white .,1
FBI ?,0
5,0
"Green eyes , though .",0
evangel n .,0
Azer Syria Georgia Greece .,0
they act as if negros with aids should have the right to reproduce when they will die off and have no way to take care of the kid I cant believe that they are doing this by the millions its crazy,1
"Playing lightly on or over a surface ; flickering ; as , `` a lambent flame ; lambent shadows . '' 2 .",0
"miscegination is a killer for all races. it destroys perfectly good DNA , even nonwhite DNA. we might need our diversity some day to save an entire species. it would be a shame if that DNA was destroyed becasue of some leftist ideal bullsnot",1
1year 3months later 194lbs,0
Jews !,0
I've been looking and it seem almost all countries have kicked out Jews or fought them even the Chinese had wars with them .,0
"This savage has n't moved on from 300 years ago where her ancestors used to cook their enemies in cauldrons , ghastly people .",1
"I understand your concern , but before you worry too much about coons with guns and their ability to plan anything , watch this video .",0
"I blame the school with all it 's ethicts and multicult loving teachers , i 'm saving as many pupils i can , but i fear that 's not enught",0
Police threaten woman for requesting white housemates .,0
"We need more of our kids on the honor role and in college , crowding out the non-W 's !",1
Pure .,0
Aragorn,0
forming one little place ... a village or a small community that is purely White and that no other race can enter or interact with unless it has majority consent .,0
I believe their presence in your country led to the legislative inception of these permits .,0
"Save your change or eat pork and beans one night instead of going out , and give the money to a White mother. photo crawling infant reaching out",0
I think asians are hot but they arent the girls I wanna get with.A wolf is pretty but do you wanna pet one ? White girls are only ones to be trusted .,1
"I live in New Richmond , Ohio which is almost all White but the kids are brain-washed with Mtv and try to act like the Blacks they watch for hours in rap videos on Mtv .",0
These people have no idea about who they are or where they came from and any knowledge that they do have has guilt attached to it .,0
What the white girls do apparently is either walk quickly away or whip out their cell phone and pretend-talk into it .,0
"As soon as i found out she was with child by a mulatto and she 's a wet back too , I suddenly found her to be repulsive and shall never watch anything she is in again .",1
YouTube - Broadcast Yourself .,2
"The White race is best because when the Creator made Whites , He made them better than He made the other races .",1
"I guess it 's a good thing we did n't let any walk on the moon , heaven knows what would have happenned to it .",0
It is no mere coincidence that the Liberal Party color is Blue .,3
Gun Law Information Experts,0
Commited Revolutionaries .,0
All you need is an orange tree or apple tree in the backyard and the orangutan will happily spend all day there .,0
"YouTube - White family beaten by mob of blacks YouTube - Black gang in Des Moines , Iowa chants `` It 's Beat Whitey Night '' as they assault white people YouTube - Black Man Punches Blind White Woman On Bus",0
Is there anywhere in central London that is still 95 % + white ?,0
Yet blacks get all their friends to jump in ?,0
"Probably, especially if they are legitimate refugees from a war conflict , as opposed to the fake black and brown refugees that are flooding the country now .",1
Their lies are so thick and many that people do n't see the truth when it is in front of them !,1
He should sue for racism .,0
"Will do so on Monday , David Irving is a political prisoner in a Europe where you can deny the existence of Jesus Christ but go to jail for denying the existence of gas chambers .",0
I think we need to stand our ground and send our enemies away .,0
The one thing the enemy does n't want is a motivated and unifed white world wide network that is both rich in money and ideas .,0
Grow a brain moron .,0
I've never been to London but from what I 've heard it 's like spot the white man and every girl down there almost has a little niglet half breed .,1
Wow!,0
"But I bet They knew exactly why to let it appear on television , only to create a bigger tension between the gypsies and the czechs .",0
The media will praise and encourage the non-white establishment while denoucing and degrading the White man 's establishments .,0
http://www.youtube.com/watch ? v = R8gYc5fvMQ0,0
"Ya know , if they can sell this stuff to White women , what CAN' T they sell them ? They could literally spread dog poop on a bun and charge $ 10 a sandwich ... I ca n't wait to see the commercials and watch some beauty like Sandra Bullock sink her teeth into it !!",0
They want to a mixed population since they know that mixed populations have NO center around to rebel .,0
"White women are okay to promote , but males are still carrying the sins of their Grandfathers ^ 3 .",0
"It 's uncalled for , UnWhite , and uncivilized .",3
I just wanted to say hello to The Jew is Evil .,1
"I also do n't want harassment in real life , which is why I keep my views limited , so I do n't want my daughter saying things like `` My parents do n't want me playing with blacks '' .",0
The Jews say they are The Chosen Ones The Blacks say they are the original Hebrews Israelites Our worst enemies want to be us and we refuse to accept that we are HIS ! ... and so it goes ..,1
Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .,1
Elimination of all things white .,0
Black ``women''on London transport ...,1
Lets heal our nation and expose the enemy wherever he may be .,0
Seems like black criminals get more sympathy from the msm than innocent white women .,0
[ youtube ] l46t _ nrySg4 [ /youtube ] [ youtube ] ky-zdHMNFNM [ /youtube ],0
"My wife 's favorite place in Ireland is in the Kingdom , Cloghane Village , and O' Connor 's pub. I hope that place has n't been invaded .",1
CA ..,0
They should be forced to wear the hijab to show that they are different from us .,1
How can the Jews be the same as God 's people when they are tring to kill them ?,1
WP,0
May all these victims of the `` war on whites '' rest in peace .,0
A public execution for these animals would go a LONG way to point to justice being done ; it would never bring the girl back ; but I guarantee it would send a message ............................,1
were in chicago u live ?,0
No Kaboom .,0
"`Interesting' to see someone of the same radio outfit to praise this figure , while there was an amazing show dedicated to uncovering the facts regarding this anti-German filth .",1
Should I go for the .45 and knock em down or should I go 9mm hi cap since its like an infestation .,0
You have to defend yourself with riots happening across the country and invaders flooding across our borders .,1
The child abuse of white children happens every day in American schools .,0
Like the `` white '' -African ( what the hell is her name ) ..,0
They talk like gangsters - `` yo yo yo '' .,0
Obama is by no means a muslim .,0
They carry those `` n * * * * r brushes '' and sag their pants .,0
Thanks for posting .,0
"I was basically a babysitter , and the apes went nuts , and frankly , I could not control them and had to press the panic button twice to get someone to help me .",1
They always think they are somehow exempt from the rules,1
actually SXE kids are locked up more then drug users simply for acts of violence but maybe thats just here in utah,0
Switzerland pay 700 millions $ each year for refugees !!!,0
"Im surprised C18 wasnt mentioned , they always are when the OB smash the EVIL neo = nazis Yellow press at its best",1
I would n't marry a asian even after cirurgy .,1
Education is the only way to beat this ..,0
"Instead it is the athletic negro Holyfield 11 kids , Mike Tyson 7 kids , Riddick Bowe 5 kids , George Foreman 10 kids who procreate like apes and spread these athlete genes along .",1
Skins have a reason to shave their heads see www.skinheadz.com As a normal white nationalist there is no reason for you to have your head shaved .,0
No more !,0
"Muds do n't respect anything , including themselves ( what 's to respect ) and therefore anyone else .",1
they sent many of the irish immigrants over hundreds of years ago during one of the first ever drafts I beleive .,0
I guess it is all Jews because that rabbi guy who says we must to serve Jews was a Iraqi Jew .,1
"It 's another way to destroy Hungarians on top of promoting * * * * * * music , race mixing and pornography .",1
I was traveling today and was informed that the black slaves were trained and educated in the arts of skilled labor .,0
"I do n't even watch TV anymore , the constant anti-White bias just made it completely not worth my while .",0
YouTube - & #x202a ; Police Brutality In Jamaica Caught On Tape Disturbing Footage Of Police Killing Man Cold Blooded Terribel & #x202c ; & rlm ; It 's just the way blacks react ...,0
"In the local student rag 's dating section , there was a letter sent in by a black guy complaining about white girls at this university shunning him and his other negro friends .",0
"Minister asks YouTube to remove video directing anti-Semitic abuse at him Minister asks YouTube to remove video directing anti-Semitic abuse at him - The Irish Times - Fri , Mar 30 , 2012 Alan Shatter - Jewish Nation-Wrecker - YouTube",0
In the eyes of the Jew and the libtard there is a race problem and the problem is us !,1
Someone Please Tell me what can be done or which people to tell that the Mexicans and or other hispanics here are undercutting price quotes on Good working People .,1
Irish pupils are getting less teacher time too because they 're so busy helping the immigrant chrildren get up to date .,0
i have always wanted to be a cop and will become one its only the bad anti skinhead cops that piss me off.I think being a cop is one of the best WN jobs in the fact that your cleaning up the streets,0
A wee child can learn to rhyme in school and blacks pride themselves on this skill ?,3
"I had the luck ( ... ) to meet some africans in the past and I promise you that black are the worse cancer of the world , they 're ready to sell their own sister so you can imagine what will they do with our Countries ..",1
"Oil on canvas , 60 x 70 cm .",0
All too describe my sisters .,3
TV 4 is controlled by Jewish Bonnier ( Hirschel ) family .,3
Blacks built the Pyramids and the White House .,0
I see so many BM/WF around my city its not even funny .,1
"The problem is well eventually run out of places to hide , then game over",3
Y !,0
Whites hide in their all white cities towns neighborhoods etc .,0
Don't say it is an abomination .,0
Gyspsies !,0
"I find it funny that blacks find their own women disgusting , but i find it even more disgusting that because of this they go after white women , and are usually successful , its good to see a white girl tell one off .",1
"Only 6 Corporations Control Over 90 % of the Television Channels These Corporations are Anti-White and are Turning Our People Into Zombies Let 's break the monopoly of news and information by supporting alternative , pro-white media like Stormfront .",0
I've told some immigrants that if they did n't like it here they should just go home .,0
All you liberals care about is `` Diversity . '',1
"It's not just whites that are worried about it , it 's going to be a real disaster for the country as it slips into poverty .",0
"So do I. The small dogs like those maltese and things we call stoep kakkers , because all they are good for is leaving turds on your stoop .",1
Do you have huge numbers of all the various turd to urine coloured rainbow of third worlders like many parts of Canada ?,1
These figures show that no one now could just talk about the need to restrict non-white immigration ( as the current government does ) ; large-scale repatriation of non-whites is absolutely essential .,1
"First they give us sars then they are standing by watching the law get broken , WTF !?",3
"Good tune though , but ' tis used to praise a terrible tyrannic Empire .",0
"I concur with you totally , it 's a sick county I live in .",0
It's Mein Kampf and no he never said anything about killing every jew on the earth like the jews claim he wanted to do .,0
I have no problem with Black Pride .,0
"The negro is for White genocide , and I have nothing for the negro , not even sympathy in any way .",1
"Yes but difference is that Putin is still in charge and Jews have to behave , while on other picture Jewess Albright is in charge and is there to give orders to Ukraine , so you ca n't really compare .",0
I reported some time ago that negroes will even strip the bricks off your home while you are away at work .,1
14/88,0
According to the 2005 Census Data from HERE : Non-Hispanic Whites = 66.8 % Hispanics = 14.5 % Blacks = 11.9 % Asians = 4.3 % American Indians = 0.7 % Pacific Islander = 0.1 % Other = 0.3 % Multiracial = 1.4 % Total = 100 %,0
She was tortured and mutilated .,0
It was a brutal war .,0
I think Whites should home school their children if at all possible .,0
"If teachers have to focus extra attention on foreigners because they cannot speak English properly , it will be the indigenous Irish students who will suffer .",0
It's sad Britons are still arguing about the past when the enemy is within. staring them in the face and still do Feck all .,0
"Anyways , smearing a single DNA stem with black DNA is horrible .",1
"You 're worried about affirmative action and liberals , that 's your spot .",1
"Itt a legtobb Kanadai anti-rasszista , aki meg nem , az fel kimondani az erzelmeit , mert ez sajnos a multikulturalizmus oraszaga .",2
"I notice that on television , almost EVERY time I see a judge it is a negro ... this is simply not coincidence .",0
Non-whites like crowded conditions not wide open spaces .,0
Black people are the biggest pawns ever everyone uses them for crime they are always the fall guy.Italian mob uses them to do the dirty work the mexicans use them the japanese use them and the chinese.Now who should know whos name ?,1
Hey do you have a permit for your eyes .. coz eyes like that are lethal a man can drown in' em,0
Turns out it 's a female negroid assaulting the White woman .,0
"Brave , brave man .",0
"They 're a waste of space and they 're filthy , tax payer robbing , mentally challenged , primitive , unintelligent cultural trash .",1
What happens to a domesticated animal forced to fend for itself ?,0
them damn wiggers need a friggen reality check. its bad when a white person walks to another and calls him his `` dawg '',0
Ssupreme88,0
Jeeze its worst than the UK .,3
"Agreed, The Blacks and Hispanics should have their own school only for them and have worse education than the children whites like that might not compete with our children whites .",1
Our government has been in the practice of tearing down the white race to raise the non white minority races by forcing diversity and multiculturalism down white people 's throats .,0
Politifuldm .,2
Send them all to Afreaka And sink the farkin boat !,1
"If not kept in check , we may very will be living in an actual Planet of the Apes soon .",1
WOW!,0
Definitely my dad said in his city growing up only nonwhites were a Chinese family running a Chinese restaurant everyone else was white .,3
You are lying and flip-flopping .,3
When a race no longer has the will to protect its women then it 's well on the way to extinction .,0
that prince who married that asian is a freak. imagine his half and half kids growing up and trying to marry into other royal families,1
i love it when jews get a taste of thier own vile medicene I hope each and every one of them young to old starve in the cold,1
This film tells the story of a poor victimised African boy ( Joseph ) who was allowed into Ireland .,0
Mmm .,0
- YouTube,0
The Third Reich was the only one in the world of white racial state .,0
Not once in the Bible are Jesus or God 's people ever called a Jew .,0
Many of them are doing just as their masters desire .,1
"the kind of perversion that leads to homosexuality also leads to pedophilia. why take the risk , and even if the homosexuals turned out not to be pedophiles why would anyone want a child to live with two perverts .",1
At least they picked an appropriate name ... it seems like they are a bunch of kooks .,0
God save her .,0
Stop justifying your yellow fever .,0
YouTube - Black guy throws baby into traffic YouTube - White girl gets beat up by black girls in front of the bar YouTube - African American flash mobs terrorize Philadelphia yet again YouTube - 6 Black Women beat latino girl for bad karoke,0
No .,0
- YouTube Welfare Checks Late - YouTube,0
It is n't about wanting another race to die ; it 's about perserving your own .,0
You Anglo-Americans are all welcome to England if you can perform the ' small ' task of riding London of it 's ethnics !,1
Deal ?,0
They said that they chose that name because they are proud of the crossbreeding http://www.scpf.com/,0
I think people should not marry out of your own race .,3
sent ya a pm .,0
Are there any whites left in that craphole or have they all been killed ?,1
I 've pointed that out to `` believers '' and I 'm invariably accused of being called a `` naziwhowantstokillsixmillionjews . '',0
Share and prepare !,0
"Dot , dot , dot . """,0
"They are trying to dumb us down on purpose ( said to say , it 's been working ) .",0
They breed faster .,0
Asmodean,0
They act quite civilized in the video but i suppose they went on a mugging spree after .,1
We do not want `` assimilation '' .,1
The next step is to network with fellow whites .,0
Ill post more .,0
"The beast we oppose knows it has backed itself into a corner , and at such times , such creatures are at their most aggressive .",0
The non white homelands have so much trash and crime in them that non whites mainly choose to stay away .,1
It is hate if we disagree with this ethnic scum and no hate crime if they attack us .,1
"Not sure if this is the correct place i should post it , but a good video that just uploaded on youtube about these hypocrites .",1
unfortunately chicago doesnt prove this .. we need to send them all to the poles we could make better use of africa,1
We will never understand the pain they must have felt .,0
I guess I should have known that there are too many bleeding heart liberals in the NW to get an answer to this thread .,0
Don't you know the Jews see a picture like this and laugh their asses off while patting each other on the back .,0
https : //mimimatthews.com/2016/03/03/ ... ampaign = buffer,0
Let's be clear about these Neolithic farmers .,0
"She may or may not be a Jew but she 's certainly stupid , she seems to think the Blacks wo n't kill her alongside every other White they can get their dirty hands on , what a muppet !",1
"Careful man , People on SF do n't like Asians bashing .",0
Look what white liberals have done .,3
Brampton is a run down place now that I would n't live in even if you paid me .,0
Its brainwashing starts at school they dont understand they dont know any better .,0
"Yes, before age of 10 i never saw an negro in real life , when i moved to Holland i was horrified by the amount of non-whites .",1
Roll On Big Mamma - YouTube,0
But what do you expect with a homosexual Muslim as the mayor ?,1
Y!,0
It's their birth rate that people always forget .,0
And I wonder how many of those couples regret crossing the color line ?,0
"Perhaps I should walk back into my H.S. when it starts Monday and get on the P.A. system and say I want to tie all * * * * * * s to the back of my car and drag them across the ground till they die , and then say I 'm joking .",1
SKIN COLOR = / = RACE I hope I dont have to come up with pictures of blonde jews .,0
The Official Website of the British People 's Party A few unpleasant truths re. the zionist ass lickers of the DUP,1
"Those boys will use the plastic whisks as swords , and the girls ' lego creations will consist of dollhouses for the few white dolls , with the dark ones in the adjoining farm pen .",1
My favorite time of year !,0
I believe these apes may be on to something by chopping off penises to cure aids .,1
This film makes my soul ache seeing man 's inhumanity to man in live color .,0
